"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"180",353903,1,"Schleswig-Holstein","LK Nordfriesland","A35-A59","W",2,0,353903,2020-03-17 01:00:00,"01054","26.03.2020 00:00",0,-9
"181",353904,1,"Schleswig-Holstein","LK Nordfriesland","A35-A59","W",1,0,353904,2020-03-19 01:00:00,"01054","26.03.2020 00:00",0,-9
"182",353905,1,"Schleswig-Holstein","LK Nordfriesland","A35-A59","W",1,0,353905,2020-03-20 01:00:00,"01054","26.03.2020 00:00",0,-9
"183",353906,1,"Schleswig-Holstein","LK Nordfriesland","A35-A59","W",1,0,353906,2020-03-21 01:00:00,"01054","26.03.2020 00:00",0,-9
"184",353907,1,"Schleswig-Holstein","LK Nordfriesland","A35-A59","W",1,0,353907,2020-03-22 01:00:00,"01054","26.03.2020 00:00",0,-9
"185",353908,1,"Schleswig-Holstein","LK Nordfriesland","A60-A79","M",1,0,353908,2020-03-20 01:00:00,"01054","26.03.2020 00:00",0,-9
"186",353909,1,"Schleswig-Holstein","LK Nordfriesland","A60-A79","W",1,0,353909,2020-03-20 01:00:00,"01054","26.03.2020 00:00",0,-9
"187",353910,1,"Schleswig-Holstein","LK Nordfriesland","A60-A79","W",1,0,353910,2020-03-23 01:00:00,"01054","26.03.2020 00:00",0,-9
"188",353911,1,"Schleswig-Holstein","LK Nordfriesland","A60-A79","W",1,0,353911,2020-03-25 01:00:00,"01054","26.03.2020 00:00",1,-9
"189",353912,1,"Schleswig-Holstein","LK Ostholstein","A00-A04","M",1,0,353912,2020-03-19 01:00:00,"01055","26.03.2020 00:00",0,-9
"190",353913,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","M",1,0,353913,2020-03-23 01:00:00,"01055","26.03.2020 00:00",0,-9
"191",353914,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","M",1,0,353914,2020-03-24 01:00:00,"01055","26.03.2020 00:00",0,-9
"192",353915,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","M",1,0,353915,2020-03-25 01:00:00,"01055","26.03.2020 00:00",1,-9
"193",353916,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","W",2,0,353916,2020-03-23 01:00:00,"01055","26.03.2020 00:00",0,-9
"194",353917,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","W",1,0,353917,2020-03-24 01:00:00,"01055","26.03.2020 00:00",0,-9
"195",353918,1,"Schleswig-Holstein","LK Ostholstein","A15-A34","W",1,0,353918,2020-03-25 01:00:00,"01055","26.03.2020 00:00",1,-9
"196",353919,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",1,0,353919,2020-03-10 01:00:00,"01055","26.03.2020 00:00",0,-9
"197",353920,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",2,0,353920,2020-03-15 01:00:00,"01055","26.03.2020 00:00",0,-9
"198",353921,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",1,0,353921,2020-03-16 01:00:00,"01055","26.03.2020 00:00",0,-9
"199",353922,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",1,0,353922,2020-03-18 01:00:00,"01055","26.03.2020 00:00",0,-9
"200",353923,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",2,0,353923,2020-03-19 01:00:00,"01055","26.03.2020 00:00",0,-9
"201",353924,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","M",1,0,353924,2020-03-25 01:00:00,"01055","26.03.2020 00:00",1,-9
"202",353925,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","W",1,0,353925,2020-03-18 01:00:00,"01055","26.03.2020 00:00",0,-9
"203",353926,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","W",1,0,353926,2020-03-19 01:00:00,"01055","26.03.2020 00:00",0,-9
"204",353927,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","W",1,0,353927,2020-03-24 01:00:00,"01055","26.03.2020 00:00",0,-9
"205",353928,1,"Schleswig-Holstein","LK Ostholstein","A35-A59","W",1,0,353928,2020-03-25 01:00:00,"01055","26.03.2020 00:00",1,-9
"206",353929,1,"Schleswig-Holstein","LK Ostholstein","A60-A79","M",1,0,353929,2020-03-21 01:00:00,"01055","26.03.2020 00:00",0,-9
"207",353930,1,"Schleswig-Holstein","LK Ostholstein","A60-A79","W",1,0,353930,2020-03-19 01:00:00,"01055","26.03.2020 00:00",0,-9
"208",353931,1,"Schleswig-Holstein","LK Pinneberg","A05-A14","M",1,0,353931,2020-03-16 01:00:00,"01056","26.03.2020 00:00",0,-9
"209",353932,1,"Schleswig-Holstein","LK Pinneberg","A05-A14","W",1,0,353932,2020-03-13 01:00:00,"01056","26.03.2020 00:00",0,-9
"210",353933,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353933,2020-03-14 01:00:00,"01056","26.03.2020 00:00",0,-9
"211",353934,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",2,0,353934,2020-03-17 01:00:00,"01056","26.03.2020 00:00",0,-9
"212",353935,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353935,2020-03-17 01:00:00,"01056","26.03.2020 00:00",1,-9
"213",353936,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353936,2020-03-18 01:00:00,"01056","26.03.2020 00:00",0,-9
"214",353937,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",2,0,353937,2020-03-19 01:00:00,"01056","26.03.2020 00:00",0,-9
"215",353938,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",2,0,353938,2020-03-20 01:00:00,"01056","26.03.2020 00:00",0,-9
"216",353939,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353939,2020-03-21 01:00:00,"01056","26.03.2020 00:00",0,-9
"217",353940,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353940,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"218",353941,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353941,2020-03-23 01:00:00,"01056","26.03.2020 00:00",0,-9
"219",353942,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353942,2020-03-24 01:00:00,"01056","26.03.2020 00:00",0,-9
"220",353943,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","M",1,0,353943,2020-03-25 01:00:00,"01056","26.03.2020 00:00",1,-9
"221",353944,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353944,2020-03-09 01:00:00,"01056","26.03.2020 00:00",0,-9
"222",353945,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353945,2020-03-12 01:00:00,"01056","26.03.2020 00:00",0,-9
"223",353946,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353946,2020-03-14 01:00:00,"01056","26.03.2020 00:00",0,-9
"224",353947,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353947,2020-03-17 01:00:00,"01056","26.03.2020 00:00",0,-9
"225",353948,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",2,0,353948,2020-03-19 01:00:00,"01056","26.03.2020 00:00",0,-9
"226",353949,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353949,2020-03-20 01:00:00,"01056","26.03.2020 00:00",0,-9
"227",353950,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353950,2020-03-21 01:00:00,"01056","26.03.2020 00:00",0,-9
"228",353951,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353951,2020-03-22 01:00:00,"01056","26.03.2020 00:00",0,-9
"229",353952,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",2,0,353952,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"230",353953,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",1,0,353953,2020-03-23 01:00:00,"01056","26.03.2020 00:00",0,-9
"231",353954,1,"Schleswig-Holstein","LK Pinneberg","A15-A34","W",3,0,353954,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"232",353955,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353955,2020-03-03 01:00:00,"01056","26.03.2020 00:00",0,-9
"233",353956,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353956,2020-03-11 01:00:00,"01056","26.03.2020 00:00",0,-9
"234",353957,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353957,2020-03-12 01:00:00,"01056","26.03.2020 00:00",0,-9
"235",353958,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",3,0,353958,2020-03-13 01:00:00,"01056","26.03.2020 00:00",0,-9
"236",353959,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",3,0,353959,2020-03-14 01:00:00,"01056","26.03.2020 00:00",0,-9
"237",353960,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353960,2020-03-15 01:00:00,"01056","26.03.2020 00:00",0,-9
"238",353961,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353961,2020-03-16 01:00:00,"01056","26.03.2020 00:00",0,-9
"239",353962,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",4,0,353962,2020-03-17 01:00:00,"01056","26.03.2020 00:00",0,-9
"240",353963,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",2,0,353963,2020-03-18 01:00:00,"01056","26.03.2020 00:00",0,-9
"241",353964,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",4,0,353964,2020-03-19 01:00:00,"01056","26.03.2020 00:00",0,-9
"242",353965,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",5,0,353965,2020-03-20 01:00:00,"01056","26.03.2020 00:00",0,-9
"243",353966,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353966,2020-03-21 01:00:00,"01056","26.03.2020 00:00",0,-9
"244",353967,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353967,2020-03-21 01:00:00,"01056","26.03.2020 00:00",1,-9
"245",353968,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353968,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"246",353969,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",1,0,353969,2020-03-23 01:00:00,"01056","26.03.2020 00:00",0,-9
"247",353970,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",2,0,353970,2020-03-23 01:00:00,"01056","26.03.2020 00:00",1,-9
"248",353971,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","M",3,0,353971,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"249",353972,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","unbekannt",1,0,353972,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"250",353973,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,353973,2020-03-13 01:00:00,"01056","26.03.2020 00:00",0,-9
"251",353974,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",1,0,353974,2020-03-13 01:00:00,"01056","26.03.2020 00:00",1,-9
"252",353975,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,353975,2020-03-14 01:00:00,"01056","26.03.2020 00:00",0,-9
"253",353976,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,353976,2020-03-15 01:00:00,"01056","26.03.2020 00:00",0,-9
"254",353977,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",3,0,353977,2020-03-16 01:00:00,"01056","26.03.2020 00:00",0,-9
"255",353978,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,353978,2020-03-17 01:00:00,"01056","26.03.2020 00:00",0,-9
"256",353979,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",2,0,353979,2020-03-18 01:00:00,"01056","26.03.2020 00:00",0,-9
"257",353980,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",4,0,353980,2020-03-20 01:00:00,"01056","26.03.2020 00:00",0,-9
"258",353981,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",3,0,353981,2020-03-21 01:00:00,"01056","26.03.2020 00:00",0,-9
"259",353982,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",1,0,353982,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"260",353983,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",1,0,353983,2020-03-24 01:00:00,"01056","26.03.2020 00:00",0,-9
"261",353984,1,"Schleswig-Holstein","LK Pinneberg","A35-A59","W",6,0,353984,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"262",353985,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",2,0,353985,2020-03-11 01:00:00,"01056","26.03.2020 00:00",0,-9
"263",353986,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",-1,0,353986,2020-03-20 01:00:00,"01056","26.03.2020 00:00",-1,-9
"264",353987,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",2,0,353987,2020-03-20 01:00:00,"01056","26.03.2020 00:00",0,-9
"265",353988,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","M",3,0,353988,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"266",353989,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353989,2020-03-06 01:00:00,"01056","26.03.2020 00:00",0,-9
"267",353990,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353990,2020-03-10 01:00:00,"01056","26.03.2020 00:00",0,-9
"268",353991,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353991,2020-03-11 01:00:00,"01056","26.03.2020 00:00",0,-9
"269",353992,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",2,0,353992,2020-03-17 01:00:00,"01056","26.03.2020 00:00",0,-9
"270",353993,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353993,2020-03-18 01:00:00,"01056","26.03.2020 00:00",0,-9
"271",353994,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353994,2020-03-22 01:00:00,"01056","26.03.2020 00:00",0,-9
"272",353995,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353995,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"273",353996,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353996,2020-03-23 01:00:00,"01056","26.03.2020 00:00",1,-9
"274",353997,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353997,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"275",353998,1,"Schleswig-Holstein","LK Pinneberg","A60-A79","W",1,0,353998,2020-03-25 01:00:00,"01056","26.03.2020 00:00",1,-9
"276",353999,1,"Schleswig-Holstein","LK Pinneberg","A80+","M",1,0,353999,2020-03-21 01:00:00,"01056","26.03.2020 00:00",0,-9
"277",354000,1,"Schleswig-Holstein","LK Pinneberg","A80+","M",1,0,354000,2020-03-22 01:00:00,"01056","26.03.2020 00:00",1,-9
"278",354001,1,"Schleswig-Holstein","LK Pinneberg","A80+","M",1,0,354001,2020-03-23 01:00:00,"01056","26.03.2020 00:00",1,-9
"279",354002,1,"Schleswig-Holstein","LK Pinneberg","A80+","M",2,0,354002,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"280",354003,1,"Schleswig-Holstein","LK Pinneberg","unbekannt","M",1,0,354003,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"281",354004,1,"Schleswig-Holstein","LK Pinneberg","unbekannt","W",1,0,354004,2020-03-24 01:00:00,"01056","26.03.2020 00:00",1,-9
"282",354005,1,"Schleswig-Holstein","LK Plön","A15-A34","M",1,0,354005,2020-03-21 01:00:00,"01057","26.03.2020 00:00",0,-9
"283",354006,1,"Schleswig-Holstein","LK Plön","A15-A34","M",2,0,354006,2020-03-24 01:00:00,"01057","26.03.2020 00:00",0,-9
"284",354007,1,"Schleswig-Holstein","LK Plön","A15-A34","M",1,0,354007,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"285",354008,1,"Schleswig-Holstein","LK Plön","A15-A34","W",1,0,354008,2020-03-21 01:00:00,"01057","26.03.2020 00:00",0,-9
"286",354009,1,"Schleswig-Holstein","LK Plön","A15-A34","W",1,0,354009,2020-03-23 01:00:00,"01057","26.03.2020 00:00",0,-9
"287",354010,1,"Schleswig-Holstein","LK Plön","A15-A34","W",1,0,354010,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"288",354011,1,"Schleswig-Holstein","LK Plön","A35-A59","M",2,0,354011,2020-03-09 01:00:00,"01057","26.03.2020 00:00",0,-9
"289",354012,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354012,2020-03-14 01:00:00,"01057","26.03.2020 00:00",0,-9
"290",354013,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354013,2020-03-16 01:00:00,"01057","26.03.2020 00:00",0,-9
"291",354014,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354014,2020-03-20 01:00:00,"01057","26.03.2020 00:00",0,-9
"292",354015,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354015,2020-03-21 01:00:00,"01057","26.03.2020 00:00",0,-9
"293",354016,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354016,2020-03-22 01:00:00,"01057","26.03.2020 00:00",0,-9
"294",354017,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354017,2020-03-23 01:00:00,"01057","26.03.2020 00:00",0,-9
"295",354018,1,"Schleswig-Holstein","LK Plön","A35-A59","M",2,0,354018,2020-03-24 01:00:00,"01057","26.03.2020 00:00",0,-9
"296",354019,1,"Schleswig-Holstein","LK Plön","A35-A59","M",1,0,354019,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"297",354020,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354020,2020-03-14 01:00:00,"01057","26.03.2020 00:00",0,-9
"298",354021,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354021,2020-03-17 01:00:00,"01057","26.03.2020 00:00",0,-9
"299",354022,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354022,2020-03-19 01:00:00,"01057","26.03.2020 00:00",0,-9
"300",354023,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354023,2020-03-23 01:00:00,"01057","26.03.2020 00:00",0,-9
"301",354024,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354024,2020-03-24 01:00:00,"01057","26.03.2020 00:00",0,-9
"302",354025,1,"Schleswig-Holstein","LK Plön","A35-A59","W",1,0,354025,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"303",354026,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,0,354026,2020-03-14 01:00:00,"01057","26.03.2020 00:00",0,-9
"304",354027,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,0,354027,2020-03-18 01:00:00,"01057","26.03.2020 00:00",0,-9
"305",354028,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,1,354028,2020-03-18 01:00:00,"01057","26.03.2020 00:00",0,0
"306",354029,1,"Schleswig-Holstein","LK Plön","A60-A79","M",1,0,354029,2020-03-22 01:00:00,"01057","26.03.2020 00:00",0,-9
"307",354030,1,"Schleswig-Holstein","LK Plön","A60-A79","M",2,0,354030,2020-03-24 01:00:00,"01057","26.03.2020 00:00",0,-9
"308",354031,1,"Schleswig-Holstein","LK Plön","A60-A79","M",2,0,354031,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"309",354032,1,"Schleswig-Holstein","LK Plön","A60-A79","W",1,0,354032,2020-03-16 01:00:00,"01057","26.03.2020 00:00",0,-9
"310",354033,1,"Schleswig-Holstein","LK Plön","A60-A79","W",2,0,354033,2020-03-22 01:00:00,"01057","26.03.2020 00:00",0,-9
"311",354034,1,"Schleswig-Holstein","LK Plön","A60-A79","W",1,0,354034,2020-03-23 01:00:00,"01057","26.03.2020 00:00",0,-9
"312",354035,1,"Schleswig-Holstein","LK Plön","A80+","M",1,0,354035,2020-03-23 01:00:00,"01057","26.03.2020 00:00",0,-9
"313",354036,1,"Schleswig-Holstein","LK Plön","A80+","M",1,0,354036,2020-03-25 01:00:00,"01057","26.03.2020 00:00",1,-9
"314",354037,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A00-A04","W",1,0,354037,2020-03-24 01:00:00,"01058","26.03.2020 00:00",0,-9
"315",354038,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A05-A14","M",2,0,354038,2020-03-24 01:00:00,"01058","26.03.2020 00:00",0,-9
"316",354039,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,354039,2020-03-22 01:00:00,"01058","26.03.2020 00:00",0,-9
"317",354040,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,354040,2020-03-23 01:00:00,"01058","26.03.2020 00:00",0,-9
"318",354041,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,354041,2020-03-24 01:00:00,"01058","26.03.2020 00:00",1,-9
"319",354042,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","M",1,0,354042,2020-03-25 01:00:00,"01058","26.03.2020 00:00",1,-9
"320",354043,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",2,0,354043,2020-03-15 01:00:00,"01058","26.03.2020 00:00",0,-9
"321",354044,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",2,0,354044,2020-03-19 01:00:00,"01058","26.03.2020 00:00",0,-9
"322",354045,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",1,0,354045,2020-03-20 01:00:00,"01058","26.03.2020 00:00",0,-9
"323",354046,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A15-A34","W",1,0,354046,2020-03-25 01:00:00,"01058","26.03.2020 00:00",1,-9
"324",354047,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,354047,2020-03-11 01:00:00,"01058","26.03.2020 00:00",0,-9
"325",354048,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,354048,2020-03-13 01:00:00,"01058","26.03.2020 00:00",0,-9
"326",354049,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,354049,2020-03-15 01:00:00,"01058","26.03.2020 00:00",0,-9
"327",354050,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,354050,2020-03-17 01:00:00,"01058","26.03.2020 00:00",0,-9
"328",354051,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,354051,2020-03-18 01:00:00,"01058","26.03.2020 00:00",0,-9
"329",354052,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",1,0,354052,2020-03-20 01:00:00,"01058","26.03.2020 00:00",0,-9
"330",354053,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,354053,2020-03-22 01:00:00,"01058","26.03.2020 00:00",0,-9
"331",354054,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",3,0,354054,2020-03-23 01:00:00,"01058","26.03.2020 00:00",0,-9
"332",354055,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",3,0,354055,2020-03-24 01:00:00,"01058","26.03.2020 00:00",0,-9
"333",354056,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","M",2,0,354056,2020-03-25 01:00:00,"01058","26.03.2020 00:00",1,-9
"334",354057,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,354057,2020-03-11 01:00:00,"01058","26.03.2020 00:00",0,-9
"335",354058,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,354058,2020-03-17 01:00:00,"01058","26.03.2020 00:00",0,-9
"336",354059,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,354059,2020-03-18 01:00:00,"01058","26.03.2020 00:00",0,-9
"337",354060,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,354060,2020-03-20 01:00:00,"01058","26.03.2020 00:00",0,-9
"338",354061,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",1,0,354061,2020-03-21 01:00:00,"01058","26.03.2020 00:00",0,-9
"339",354062,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",2,0,354062,2020-03-23 01:00:00,"01058","26.03.2020 00:00",0,-9
"340",354063,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A35-A59","W",2,0,354063,2020-03-25 01:00:00,"01058","26.03.2020 00:00",1,-9
"341",354064,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,354064,2020-03-12 01:00:00,"01058","26.03.2020 00:00",0,-9
"342",354065,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,354065,2020-03-13 01:00:00,"01058","26.03.2020 00:00",0,-9
"343",354066,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,354066,2020-03-16 01:00:00,"01058","26.03.2020 00:00",0,-9
"344",354067,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,354067,2020-03-18 01:00:00,"01058","26.03.2020 00:00",0,-9
"345",354068,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",1,0,354068,2020-03-20 01:00:00,"01058","26.03.2020 00:00",0,-9
"346",354069,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",2,0,354069,2020-03-21 01:00:00,"01058","26.03.2020 00:00",0,-9
"347",354070,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","M",2,0,354070,2020-03-23 01:00:00,"01058","26.03.2020 00:00",0,-9
